,user_id,s,a,sp,r,movie_num
34798,911721,7,9,3,-5.0,2
34799,911721,7,10,3,-2.0,2
34800,911721,7,11,3,-3.0,2
34801,911721,7,12,3,-2.0,2
34802,911721,7,13,3,-3.0,2
34803,911721,7,14,3,-3.0,2
34804,911721,3,1,7,-2.0,3
34805,911721,3,2,7,-3.0,3
34806,911721,3,3,7,-3.0,3
34807,911721,3,4,7,-3.0,3
34808,911721,3,5,7,-3.0,3
34809,911721,3,6,7,-5.0,3
34810,911721,3,7,7,5.0,3
34811,911721,3,8,7,-3.0,3
34812,911721,3,9,7,-2.0,3
34813,911721,3,10,7,-3.0,3
34814,911721,3,11,7,-2.0,3
34815,911721,3,12,7,-3.0,3
34816,911721,3,13,7,-3.0,3
34817,911721,3,14,7,-2.0,3
34818,911721,7,1,7,-2.0,4
34819,911721,7,2,7,-3.0,4
34820,911721,7,3,7,-3.0,4
34821,911721,7,4,7,-3.0,4
34822,911721,7,5,7,-3.0,4
34823,911721,7,6,7,-5.0,4
34824,911721,7,7,7,3.0,4
34825,911721,7,8,7,-3.0,4
34826,911721,7,9,7,-2.0,4
34827,911721,7,10,7,-3.0,4
34828,911721,7,11,7,-2.0,4
34829,911721,7,12,7,-3.0,4
34830,911721,7,13,7,-3.0,4
34831,911721,7,14,7,-2.0,4
34832,912531,1,1,5,-3.0,1
34833,912531,1,2,5,-2.0,1
34834,912531,1,3,5,-3.0,1
34835,912531,1,4,5,-3.0,1
34836,912531,1,5,5,4.0,1
34837,912531,1,6,5,-3.0,1
34838,912531,1,7,5,-3.0,1
34839,912531,1,8,5,-3.0,1
34840,912531,1,9,5,-3.0,1
34841,912531,1,10,5,-2.0,1
34842,912531,1,11,5,-3.0,1
34843,912531,1,12,5,-3.0,1
34844,912531,1,13,5,-2.0,1
34845,912531,1,14,5,-3.0,1
34846,912531,5,1,7,-2.0,2
34847,912531,5,2,7,-3.0,2
34848,912531,5,3,7,-3.0,2
34849,912531,5,4,7,-3.0,2
34850,912531,5,5,7,-3.0,2
34851,912531,5,6,7,-5.0,2
34852,912531,5,7,7,2.0,2
34853,912531,5,8,7,-3.0,2
34854,912531,5,9,7,-2.0,2
34855,912531,5,10,7,-3.0,2
34856,912531,5,11,7,-2.0,2
34857,912531,5,12,7,-3.0,2
34858,912531,5,13,7,-3.0,2
34859,912531,5,14,7,-2.0,2
34860,914034,5,1,13,-3.0,1
34861,914034,5,2,13,-1.0,1
34862,914034,5,3,13,-3.0,1
34863,914034,5,4,13,-2.0,1
34864,914034,5,5,13,-2.0,1
34865,914034,5,6,13,-3.0,1
34866,914034,5,7,13,-3.0,1
34867,914034,5,8,13,-3.0,1
34868,914034,5,9,13,-3.0,1
34869,914034,5,10,13,-3.0,1
34870,914034,5,11,13,-3.0,1
34871,914034,5,12,13,-3.0,1
34872,914034,5,13,13,5.0,1
34873,914034,5,14,13,-3.0,1
34874,916834,1,1,3,-3.0,1
34875,916834,1,2,3,0.0,1
34876,916834,1,3,3,4.0,1
34877,916834,1,4,3,-2.0,1
34878,916834,1,5,3,-3.0,1
34879,916834,1,6,3,-3.0,1
34880,916834,1,7,3,-3.0,1
34881,916834,1,8,3,-3.0,1
34882,916834,1,9,3,-5.0,1
34883,916834,1,10,3,-2.0,1
34884,916834,1,11,3,-3.0,1
34885,916834,1,12,3,-2.0,1
34886,916834,1,13,3,-3.0,1
34887,916834,1,14,3,-3.0,1
34888,917723,13,1,1,2.0,1
34889,917723,13,2,1,-2.0,1
34890,917723,13,3,1,-3.0,1
34891,917723,13,4,1,-3.0,1
34892,917723,13,5,1,-3.0,1
34893,917723,13,6,1,-5.0,1
34894,917723,13,7,1,-2.0,1
34895,917723,13,8,1,-3.0,1
34896,917723,13,9,1,-2.0,1
34897,917723,13,10,1,-3.0,1
34898,917723,13,11,1,-3.0,1
34899,917723,13,12,1,-2.0,1
34900,917723,13,13,1,-3.0,1
34901,917723,13,14,1,0.0,1
34902,917723,1,1,14,0.0,2
34903,917723,1,2,14,-3.0,2
34904,917723,1,3,14,-3.0,2
34905,917723,1,4,14,-3.0,2
34906,917723,1,5,14,-3.0,2
34907,917723,1,6,14,-5.0,2
34908,917723,1,7,14,-2.0,2
34909,917723,1,8,14,-3.0,2
34910,917723,1,9,14,-1.0,2
34911,917723,1,10,14,-5.0,2
34912,917723,1,11,14,-3.0,2
34913,917723,1,12,14,-3.0,2
34914,917723,1,13,14,-3.0,2
34915,917723,1,14,14,3.0,2
34916,917723,14,1,7,-2.0,3
34917,917723,14,2,7,-3.0,3
34918,917723,14,3,7,-3.0,3
34919,917723,14,4,7,-3.0,3
34920,917723,14,5,7,-3.0,3
34921,917723,14,6,7,-5.0,3
34922,917723,14,7,7,1.0,3
34923,917723,14,8,7,-3.0,3
34924,917723,14,9,7,-2.0,3
34925,917723,14,10,7,-3.0,3
34926,917723,14,11,7,-2.0,3
34927,917723,14,12,7,-3.0,3
34928,917723,14,13,7,-3.0,3
34929,917723,14,14,7,-2.0,3
34930,926291,7,1,1,2.0,1
34931,926291,7,2,1,-2.0,1
34932,926291,7,3,1,-3.0,1
34933,926291,7,4,1,-3.0,1
34934,926291,7,5,1,-3.0,1
34935,926291,7,6,1,-5.0,1
34936,926291,7,7,1,-2.0,1
34937,926291,7,8,1,-3.0,1
34938,926291,7,9,1,-2.0,1
34939,926291,7,10,1,-3.0,1
34940,926291,7,11,1,-3.0,1
34941,926291,7,12,1,-2.0,1
34942,926291,7,13,1,-3.0,1
34943,926291,7,14,1,0.0,1
34944,926291,1,1,3,-3.0,2
34945,926291,1,2,3,0.0,2
34946,926291,1,3,3,4.0,2
34947,926291,1,4,3,-2.0,2
34948,926291,1,5,3,-3.0,2
34949,926291,1,6,3,-3.0,2
34950,926291,1,7,3,-3.0,2
34951,926291,1,8,3,-3.0,2
34952,926291,1,9,3,-5.0,2
34953,926291,1,10,3,-2.0,2
34954,926291,1,11,3,-3.0,2
34955,926291,1,12,3,-2.0,2
34956,926291,1,13,3,-3.0,2
34957,926291,1,14,3,-3.0,2
34958,926291,3,1,5,-3.0,3
34959,926291,3,2,5,-2.0,3
34960,926291,3,3,5,-3.0,3
34961,926291,3,4,5,-3.0,3
34962,926291,3,5,5,3.0,3
34963,926291,3,6,5,-3.0,3
34964,926291,3,7,5,-3.0,3
34965,926291,3,8,5,-3.0,3
34966,926291,3,9,5,-3.0,3
34967,926291,3,10,5,-2.0,3
34968,926291,3,11,5,-3.0,3
34969,926291,3,12,5,-3.0,3
34970,926291,3,13,5,-2.0,3
34971,926291,3,14,5,-3.0,3
34972,926291,5,1,3,-3.0,4
34973,926291,5,2,3,0.0,4
34974,926291,5,3,3,4.0,4
34975,926291,5,4,3,-2.0,4
34976,926291,5,5,3,-3.0,4
34977,926291,5,6,3,-3.0,4
34978,926291,5,7,3,-3.0,4
34979,926291,5,8,3,-3.0,4
34980,926291,5,9,3,-5.0,4
34981,926291,5,10,3,-2.0,4
34982,926291,5,11,3,-3.0,4
34983,926291,5,12,3,-2.0,4
34984,926291,5,13,3,-3.0,4
34985,926291,5,14,3,-3.0,4
34986,927778,11,1,11,-3.0,1
34987,927778,11,2,11,-2.0,1
34988,927778,11,3,11,-3.0,1
34989,927778,11,4,11,-3.0,1
34990,927778,11,5,11,-3.0,1
34991,927778,11,6,11,-5.0,1
34992,927778,11,7,11,-2.0,1
34993,927778,11,8,11,-3.0,1
34994,927778,11,9,11,-5.0,1
34995,927778,11,10,11,-2.0,1
34996,927778,11,11,11,4.0,1
34997,927778,11,12,11,-3.0,1
34998,927778,11,13,11,-3.0,1
34999,927778,11,14,11,-3.0,1
35000,927778,11,1,5,-3.0,2
35001,927778,11,2,5,-2.0,2
35002,927778,11,3,5,-3.0,2
35003,927778,11,4,5,-3.0,2
35004,927778,11,5,5,3.0,2
35005,927778,11,6,5,-3.0,2
35006,927778,11,7,5,-3.0,2
35007,927778,11,8,5,-3.0,2
35008,927778,11,9,5,-3.0,2
35009,927778,11,10,5,-2.0,2
35010,927778,11,11,5,-3.0,2
35011,927778,11,12,5,-3.0,2
35012,927778,11,13,5,-2.0,2
35013,927778,11,14,5,-3.0,2
35014,927778,5,1,11,-3.0,3
35015,927778,5,2,11,-2.0,3
35016,927778,5,3,11,-3.0,3
35017,927778,5,4,11,-3.0,3
35018,927778,5,5,11,-3.0,3
35019,927778,5,6,11,-5.0,3
35020,927778,5,7,11,-2.0,3
35021,927778,5,8,11,-3.0,3
35022,927778,5,9,11,-5.0,3
35023,927778,5,10,11,-2.0,3
35024,927778,5,11,11,3.0,3
35025,927778,5,12,11,-3.0,3
35026,927778,5,13,11,-3.0,3
35027,927778,5,14,11,-3.0,3
35028,927778,11,1,5,-3.0,4
35029,927778,11,2,5,-2.0,4
35030,927778,11,3,5,-3.0,4
35031,927778,11,4,5,-3.0,4
35032,927778,11,5,5,3.0,4
35033,927778,11,6,5,-3.0,4
35034,927778,11,7,5,-3.0,4
35035,927778,11,8,5,-3.0,4
35036,927778,11,9,5,-3.0,4
35037,927778,11,10,5,-2.0,4
35038,927778,11,11,5,-3.0,4
35039,927778,11,12,5,-3.0,4
35040,927778,11,13,5,-2.0,4
35041,927778,11,14,5,-3.0,4
35042,927778,5,1,3,-3.0,5
35043,927778,5,2,3,0.0,5
35044,927778,5,3,3,4.0,5
35045,927778,5,4,3,-2.0,5
35046,927778,5,5,3,-3.0,5
35047,927778,5,6,3,-3.0,5
35048,927778,5,7,3,-3.0,5
35049,927778,5,8,3,-3.0,5
35050,927778,5,9,3,-5.0,5
35051,927778,5,10,3,-2.0,5
35052,927778,5,11,3,-3.0,5
35053,927778,5,12,3,-2.0,5
35054,927778,5,13,3,-3.0,5
35055,927778,5,14,3,-3.0,5
35056,927778,3,1,1,3.0,6
35057,927778,3,2,1,-2.0,6
35058,927778,3,3,1,-3.0,6
35059,927778,3,4,1,-3.0,6
35060,927778,3,5,1,-3.0,6
35061,927778,3,6,1,-5.0,6
35062,927778,3,7,1,-2.0,6
35063,927778,3,8,1,-3.0,6
35064,927778,3,9,1,-2.0,6
35065,927778,3,10,1,-3.0,6
35066,927778,3,11,1,-3.0,6
35067,927778,3,12,1,-2.0,6
35068,927778,3,13,1,-3.0,6
35069,927778,3,14,1,0.0,6
35070,927778,1,1,3,-3.0,7
35071,927778,1,2,3,0.0,7
35072,927778,1,3,3,3.0,7
35073,927778,1,4,3,-2.0,7
35074,927778,1,5,3,-3.0,7
35075,927778,1,6,3,-3.0,7
35076,927778,1,7,3,-3.0,7
35077,927778,1,8,3,-3.0,7
35078,927778,1,9,3,-5.0,7
35079,927778,1,10,3,-2.0,7
35080,927778,1,11,3,-3.0,7
35081,927778,1,12,3,-2.0,7
35082,927778,1,13,3,-3.0,7
35083,927778,1,14,3,-3.0,7
35084,929590,9,1,3,-3.0,1
35085,929590,9,2,3,0.0,1
35086,929590,9,3,3,2.0,1
35087,929590,9,4,3,-2.0,1
35088,929590,9,5,3,-3.0,1
35089,929590,9,6,3,-3.0,1
35090,929590,9,7,3,-3.0,1
35091,929590,9,8,3,-3.0,1
35092,929590,9,9,3,-5.0,1
35093,929590,9,10,3,-2.0,1
35094,929590,9,11,3,-3.0,1
35095,929590,9,12,3,-2.0,1
35096,929590,9,13,3,-3.0,1
35097,929590,9,14,3,-3.0,1
35098,930372,5,1,11,-3.0,1
35099,930372,5,2,11,-2.0,1
35100,930372,5,3,11,-3.0,1
35101,930372,5,4,11,-3.0,1
35102,930372,5,5,11,-3.0,1
35103,930372,5,6,11,-5.0,1
35104,930372,5,7,11,-2.0,1
35105,930372,5,8,11,-3.0,1
35106,930372,5,9,11,-5.0,1
35107,930372,5,10,11,-2.0,1
35108,930372,5,11,11,2.0,1
35109,930372,5,12,11,-3.0,1
35110,930372,5,13,11,-3.0,1
35111,930372,5,14,11,-3.0,1
35112,931227,5,1,5,-3.0,1
35113,931227,5,2,5,-2.0,1
35114,931227,5,3,5,-3.0,1
35115,931227,5,4,5,-3.0,1
35116,931227,5,5,5,3.0,1
35117,931227,5,6,5,-3.0,1
35118,931227,5,7,5,-3.0,1
35119,931227,5,8,5,-3.0,1
35120,931227,5,9,5,-3.0,1
35121,931227,5,10,5,-2.0,1
35122,931227,5,11,5,-3.0,1
35123,931227,5,12,5,-3.0,1
35124,931227,5,13,5,-2.0,1
35125,931227,5,14,5,-3.0,1
35126,931227,5,1,11,-3.0,2
35127,931227,5,2,11,-2.0,2
35128,931227,5,3,11,-3.0,2
35129,931227,5,4,11,-3.0,2
35130,931227,5,5,11,-3.0,2
35131,931227,5,6,11,-5.0,2
35132,931227,5,7,11,-2.0,2
35133,931227,5,8,11,-3.0,2
35134,931227,5,9,11,-5.0,2
35135,931227,5,10,11,-2.0,2
35136,931227,5,11,11,3.0,2
35137,931227,5,12,11,-3.0,2
35138,931227,5,13,11,-3.0,2
35139,931227,5,14,11,-3.0,2
35140,931227,11,1,11,-3.0,3
35141,931227,11,2,11,-2.0,3
35142,931227,11,3,11,-3.0,3
35143,931227,11,4,11,-3.0,3
35144,931227,11,5,11,-3.0,3
35145,931227,11,6,11,-5.0,3
35146,931227,11,7,11,-2.0,3
35147,931227,11,8,11,-3.0,3
35148,931227,11,9,11,-5.0,3
35149,931227,11,10,11,-2.0,3
35150,931227,11,11,11,4.0,3
35151,931227,11,12,11,-3.0,3
35152,931227,11,13,11,-3.0,3
35153,931227,11,14,11,-3.0,3
35154,931584,7,1,7,-2.0,1
35155,931584,7,2,7,-3.0,1
35156,931584,7,3,7,-3.0,1
35157,931584,7,4,7,-3.0,1
35158,931584,7,5,7,-3.0,1
35159,931584,7,6,7,-5.0,1
35160,931584,7,7,7,3.0,1
35161,931584,7,8,7,-3.0,1
35162,931584,7,9,7,-2.0,1
35163,931584,7,10,7,-3.0,1
35164,931584,7,11,7,-2.0,1
35165,931584,7,12,7,-3.0,1
35166,931584,7,13,7,-3.0,1
35167,931584,7,14,7,-2.0,1
35168,932802,3,1,5,-3.0,1
35169,932802,3,2,5,-2.0,1
35170,932802,3,3,5,-3.0,1
35171,932802,3,4,5,-3.0,1
35172,932802,3,5,5,3.0,1
35173,932802,3,6,5,-3.0,1
35174,932802,3,7,5,-3.0,1
35175,932802,3,8,5,-3.0,1
35176,932802,3,9,5,-3.0,1
35177,932802,3,10,5,-2.0,1
35178,932802,3,11,5,-3.0,1
35179,932802,3,12,5,-3.0,1
35180,932802,3,13,5,-2.0,1
35181,932802,3,14,5,-3.0,1
35182,932802,5,1,3,-3.0,2
35183,932802,5,2,3,0.0,2
35184,932802,5,3,3,4.0,2
35185,932802,5,4,3,-2.0,2
35186,932802,5,5,3,-3.0,2
35187,932802,5,6,3,-3.0,2
35188,932802,5,7,3,-3.0,2
35189,932802,5,8,3,-3.0,2
35190,932802,5,9,3,-5.0,2
35191,932802,5,10,3,-2.0,2
35192,932802,5,11,3,-3.0,2
35193,932802,5,12,3,-2.0,2
35194,932802,5,13,3,-3.0,2
35195,932802,5,14,3,-3.0,2
35196,932802,3,1,11,-3.0,3
35197,932802,3,2,11,-2.0,3
35198,932802,3,3,11,-3.0,3
35199,932802,3,4,11,-3.0,3
35200,932802,3,5,11,-3.0,3
35201,932802,3,6,11,-5.0,3
35202,932802,3,7,11,-2.0,3
35203,932802,3,8,11,-3.0,3
35204,932802,3,9,11,-5.0,3
35205,932802,3,10,11,-2.0,3
35206,932802,3,11,11,3.0,3
35207,932802,3,12,11,-3.0,3
35208,932802,3,13,11,-3.0,3
35209,932802,3,14,11,-3.0,3
35210,938584,7,1,5,-3.0,1
35211,938584,7,2,5,-2.0,1
35212,938584,7,3,5,-3.0,1
35213,938584,7,4,5,-3.0,1
35214,938584,7,5,5,3.0,1
35215,938584,7,6,5,-3.0,1
35216,938584,7,7,5,-3.0,1
35217,938584,7,8,5,-3.0,1
35218,938584,7,9,5,-3.0,1
35219,938584,7,10,5,-2.0,1
35220,938584,7,11,5,-3.0,1
35221,938584,7,12,5,-3.0,1
35222,938584,7,13,5,-2.0,1
35223,938584,7,14,5,-3.0,1
35224,938584,5,1,13,-3.0,2
35225,938584,5,2,13,-1.0,2
35226,938584,5,3,13,-3.0,2
35227,938584,5,4,13,-2.0,2
35228,938584,5,5,13,-2.0,2
35229,938584,5,6,13,-3.0,2
35230,938584,5,7,13,-3.0,2
35231,938584,5,8,13,-3.0,2
35232,938584,5,9,13,-3.0,2
35233,938584,5,10,13,-3.0,2
35234,938584,5,11,13,-3.0,2
35235,938584,5,12,13,-3.0,2
35236,938584,5,13,13,4.0,2
35237,938584,5,14,13,-3.0,2
35238,938584,13,1,7,-2.0,3
35239,938584,13,2,7,-3.0,3
35240,938584,13,3,7,-3.0,3
35241,938584,13,4,7,-3.0,3
35242,938584,13,5,7,-3.0,3
35243,938584,13,6,7,-5.0,3
35244,938584,13,7,7,3.0,3
35245,938584,13,8,7,-3.0,3
35246,938584,13,9,7,-2.0,3
35247,938584,13,10,7,-3.0,3
35248,938584,13,11,7,-2.0,3
35249,938584,13,12,7,-3.0,3
35250,938584,13,13,7,-3.0,3
35251,938584,13,14,7,-2.0,3
35252,938584,7,1,5,-3.0,4
35253,938584,7,2,5,-2.0,4
35254,938584,7,3,5,-3.0,4
35255,938584,7,4,5,-3.0,4
35256,938584,7,5,5,4.0,4
35257,938584,7,6,5,-3.0,4
35258,938584,7,7,5,-3.0,4
35259,938584,7,8,5,-3.0,4
35260,938584,7,9,5,-3.0,4
35261,938584,7,10,5,-2.0,4
35262,938584,7,11,5,-3.0,4
35263,938584,7,12,5,-3.0,4
35264,938584,7,13,5,-2.0,4
35265,938584,7,14,5,-3.0,4
35266,938584,5,1,5,-3.0,5
35267,938584,5,2,5,-2.0,5
35268,938584,5,3,5,-3.0,5
35269,938584,5,4,5,-3.0,5
35270,938584,5,5,5,5.0,5
35271,938584,5,6,5,-3.0,5
35272,938584,5,7,5,-3.0,5
35273,938584,5,8,5,-3.0,5
35274,938584,5,9,5,-3.0,5
35275,938584,5,10,5,-2.0,5
35276,938584,5,11,5,-3.0,5
35277,938584,5,12,5,-3.0,5
35278,938584,5,13,5,-2.0,5
35279,938584,5,14,5,-3.0,5
35280,943267,5,1,5,-3.0,1
35281,943267,5,2,5,-2.0,1
35282,943267,5,3,5,-3.0,1
35283,943267,5,4,5,-3.0,1
35284,943267,5,5,5,4.0,1
35285,943267,5,6,5,-3.0,1
35286,943267,5,7,5,-3.0,1
35287,943267,5,8,5,-3.0,1
35288,943267,5,9,5,-3.0,1
35289,943267,5,10,5,-2.0,1
35290,943267,5,11,5,-3.0,1
35291,943267,5,12,5,-3.0,1
35292,943267,5,13,5,-2.0,1
35293,943267,5,14,5,-3.0,1
35294,943267,5,1,12,-2.0,2
35295,943267,5,2,12,-1.0,2
35296,943267,5,3,12,-2.0,2
35297,943267,5,4,12,-4.0,2
35298,943267,5,5,12,-3.0,2
35299,943267,5,6,12,-5.0,2
35300,943267,5,7,12,-3.0,2
35301,943267,5,8,12,-3.0,2
35302,943267,5,9,12,-3.0,2
35303,943267,5,10,12,-3.0,2
35304,943267,5,11,12,-3.0,2
35305,943267,5,12,12,4.0,2
35306,943267,5,13,12,-3.0,2
35307,943267,5,14,12,-3.0,2
35308,943610,4,1,7,-2.0,1
35309,943610,4,2,7,-3.0,1
35310,943610,4,3,7,-3.0,1
35311,943610,4,4,7,-3.0,1
35312,943610,4,5,7,-3.0,1
35313,943610,4,6,7,-5.0,1
35314,943610,4,7,7,5.0,1
35315,943610,4,8,7,-3.0,1
35316,943610,4,9,7,-2.0,1
35317,943610,4,10,7,-3.0,1
35318,943610,4,11,7,-2.0,1
35319,943610,4,12,7,-3.0,1
35320,943610,4,13,7,-3.0,1
35321,943610,4,14,7,-2.0,1
35322,945801,7,1,8,-3.0,1
35323,945801,7,2,8,-3.0,1
35324,945801,7,3,8,-3.0,1
35325,945801,7,4,8,-3.0,1
35326,945801,7,5,8,-3.0,1
35327,945801,7,6,8,-3.0,1
35328,945801,7,7,8,-3.0,1
35329,945801,7,8,8,4.0,1
35330,945801,7,9,8,-3.0,1
35331,945801,7,10,8,-3.0,1
35332,945801,7,11,8,-3.0,1
35333,945801,7,12,8,-3.0,1
35334,945801,7,13,8,-3.0,1
35335,945801,7,14,8,-3.0,1
35336,945801,8,1,7,-2.0,2
35337,945801,8,2,7,-3.0,2
35338,945801,8,3,7,-3.0,2
35339,945801,8,4,7,-3.0,2
35340,945801,8,5,7,-3.0,2
35341,945801,8,6,7,-5.0,2
35342,945801,8,7,7,3.0,2
35343,945801,8,8,7,-3.0,2
35344,945801,8,9,7,-2.0,2
35345,945801,8,10,7,-3.0,2
35346,945801,8,11,7,-2.0,2
35347,945801,8,12,7,-3.0,2
35348,945801,8,13,7,-3.0,2
35349,945801,8,14,7,-2.0,2
35350,945801,7,1,13,-3.0,3
35351,945801,7,2,13,-1.0,3
35352,945801,7,3,13,-3.0,3
35353,945801,7,4,13,-2.0,3
35354,945801,7,5,13,-2.0,3
35355,945801,7,6,13,-3.0,3
35356,945801,7,7,13,-3.0,3
35357,945801,7,8,13,-3.0,3
35358,945801,7,9,13,-3.0,3
35359,945801,7,10,13,-3.0,3
35360,945801,7,11,13,-3.0,3
35361,945801,7,12,13,-3.0,3
35362,945801,7,13,13,3.0,3
35363,945801,7,14,13,-3.0,3
35364,945801,13,1,7,-2.0,4
35365,945801,13,2,7,-3.0,4
35366,945801,13,3,7,-3.0,4
35367,945801,13,4,7,-3.0,4
35368,945801,13,5,7,-3.0,4
35369,945801,13,6,7,-5.0,4
35370,945801,13,7,7,3.0,4
35371,945801,13,8,7,-3.0,4
35372,945801,13,9,7,-2.0,4
35373,945801,13,10,7,-3.0,4
35374,945801,13,11,7,-2.0,4
35375,945801,13,12,7,-3.0,4
35376,945801,13,13,7,-3.0,4
35377,945801,13,14,7,-2.0,4
35378,946224,14,1,8,-3.0,1
35379,946224,14,2,8,-3.0,1
35380,946224,14,3,8,-3.0,1
35381,946224,14,4,8,-3.0,1
35382,946224,14,5,8,-3.0,1
35383,946224,14,6,8,-3.0,1
35384,946224,14,7,8,-3.0,1
35385,946224,14,8,8,5.0,1
35386,946224,14,9,8,-3.0,1
35387,946224,14,10,8,-3.0,1
35388,946224,14,11,8,-3.0,1
35389,946224,14,12,8,-3.0,1
35390,946224,14,13,8,-3.0,1
35391,946224,14,14,8,-3.0,1
35392,946224,8,1,4,-3.0,2
35393,946224,8,2,4,-3.0,2
35394,946224,8,3,4,-2.0,2
35395,946224,8,4,4,5.0,2
35396,946224,8,5,4,-3.0,2
35397,946224,8,6,4,-2.0,2
35398,946224,8,7,4,-3.0,2
35399,946224,8,8,4,-3.0,2
35400,946224,8,9,4,-5.0,2
35401,946224,8,10,4,-2.0,2
35402,946224,8,11,4,-3.0,2
35403,946224,8,12,4,-4.0,2
35404,946224,8,13,4,-2.0,2
35405,946224,8,14,4,-3.0,2
35406,946224,4,1,8,-3.0,3
35407,946224,4,2,8,-3.0,3
35408,946224,4,3,8,-3.0,3
35409,946224,4,4,8,-3.0,3
35410,946224,4,5,8,-3.0,3
35411,946224,4,6,8,-3.0,3
35412,946224,4,7,8,-3.0,3
35413,946224,4,8,8,2.0,3
35414,946224,4,9,8,-3.0,3
35415,946224,4,10,8,-3.0,3
35416,946224,4,11,8,-3.0,3
35417,946224,4,12,8,-3.0,3
35418,946224,4,13,8,-3.0,3
35419,946224,4,14,8,-3.0,3
35420,946224,8,1,1,4.0,4
35421,946224,8,2,1,-2.0,4
35422,946224,8,3,1,-3.0,4
35423,946224,8,4,1,-3.0,4
35424,946224,8,5,1,-3.0,4
35425,946224,8,6,1,-5.0,4
35426,946224,8,7,1,-2.0,4
35427,946224,8,8,1,-3.0,4
35428,946224,8,9,1,-2.0,4
35429,946224,8,10,1,-3.0,4
35430,946224,8,11,1,-3.0,4
35431,946224,8,12,1,-2.0,4
35432,946224,8,13,1,-3.0,4
35433,946224,8,14,1,0.0,4
35434,946224,1,1,4,-3.0,5
35435,946224,1,2,4,-3.0,5
35436,946224,1,3,4,-2.0,5
35437,946224,1,4,4,5.0,5
35438,946224,1,5,4,-3.0,5
35439,946224,1,6,4,-2.0,5
35440,946224,1,7,4,-3.0,5
35441,946224,1,8,4,-3.0,5
35442,946224,1,9,4,-5.0,5
35443,946224,1,10,4,-2.0,5
35444,946224,1,11,4,-3.0,5
35445,946224,1,12,4,-4.0,5
35446,946224,1,13,4,-2.0,5
35447,946224,1,14,4,-3.0,5
35448,946224,4,1,8,-3.0,6
35449,946224,4,2,8,-3.0,6
35450,946224,4,3,8,-3.0,6
35451,946224,4,4,8,-3.0,6
35452,946224,4,5,8,-3.0,6
35453,946224,4,6,8,-3.0,6
35454,946224,4,7,8,-3.0,6
35455,946224,4,8,8,3.0,6
35456,946224,4,9,8,-3.0,6
35457,946224,4,10,8,-3.0,6
35458,946224,4,11,8,-3.0,6
35459,946224,4,12,8,-3.0,6
35460,946224,4,13,8,-3.0,6
35461,946224,4,14,8,-3.0,6
35462,946224,8,1,5,-3.0,7
35463,946224,8,2,5,-2.0,7
35464,946224,8,3,5,-3.0,7
35465,946224,8,4,5,-3.0,7
35466,946224,8,5,5,4.0,7
35467,946224,8,6,5,-3.0,7
35468,946224,8,7,5,-3.0,7
35469,946224,8,8,5,-3.0,7
35470,946224,8,9,5,-3.0,7
35471,946224,8,10,5,-2.0,7
35472,946224,8,11,5,-3.0,7
35473,946224,8,12,5,-3.0,7
35474,946224,8,13,5,-2.0,7
35475,946224,8,14,5,-3.0,7
35476,946224,5,1,5,-3.0,8
35477,946224,5,2,5,-2.0,8
35478,946224,5,3,5,-3.0,8
35479,946224,5,4,5,-3.0,8
35480,946224,5,5,5,3.0,8
35481,946224,5,6,5,-3.0,8
35482,946224,5,7,5,-3.0,8
35483,946224,5,8,5,-3.0,8
35484,946224,5,9,5,-3.0,8
35485,946224,5,10,5,-2.0,8
35486,946224,5,11,5,-3.0,8
35487,946224,5,12,5,-3.0,8
35488,946224,5,13,5,-2.0,8
35489,946224,5,14,5,-3.0,8
35490,946224,5,1,7,-2.0,9
35491,946224,5,2,7,-3.0,9
35492,946224,5,3,7,-3.0,9
35493,946224,5,4,7,-3.0,9
35494,946224,5,5,7,-3.0,9
35495,946224,5,6,7,-5.0,9
35496,946224,5,7,7,3.0,9
35497,946224,5,8,7,-3.0,9
35498,946224,5,9,7,-2.0,9
35499,946224,5,10,7,-3.0,9
35500,946224,5,11,7,-2.0,9
35501,946224,5,12,7,-3.0,9
35502,946224,5,13,7,-3.0,9
35503,946224,5,14,7,-2.0,9
35504,946224,7,1,7,-2.0,10
35505,946224,7,2,7,-3.0,10
35506,946224,7,3,7,-3.0,10
35507,946224,7,4,7,-3.0,10
35508,946224,7,5,7,-3.0,10
35509,946224,7,6,7,-5.0,10
35510,946224,7,7,7,4.0,10
35511,946224,7,8,7,-3.0,10
35512,946224,7,9,7,-2.0,10
35513,946224,7,10,7,-3.0,10
35514,946224,7,11,7,-2.0,10
35515,946224,7,12,7,-3.0,10
35516,946224,7,13,7,-3.0,10
35517,946224,7,14,7,-2.0,10
35518,946340,3,1,3,-3.0,1
35519,946340,3,2,3,0.0,1
35520,946340,3,3,3,3.0,1
35521,946340,3,4,3,-2.0,1
35522,946340,3,5,3,-3.0,1
35523,946340,3,6,3,-3.0,1
35524,946340,3,7,3,-3.0,1
35525,946340,3,8,3,-3.0,1
35526,946340,3,9,3,-5.0,1
35527,946340,3,10,3,-2.0,1
35528,946340,3,11,3,-3.0,1
35529,946340,3,12,3,-2.0,1
35530,946340,3,13,3,-3.0,1
35531,946340,3,14,3,-3.0,1
35532,947276,7,1,13,-3.0,1
35533,947276,7,2,13,-1.0,1
35534,947276,7,3,13,-3.0,1
35535,947276,7,4,13,-2.0,1
35536,947276,7,5,13,-2.0,1
