,user_id,s,a,sp,r,movie_num
6829,152150,7,12,11,-3.0,4
6830,152150,7,13,11,-3.0,4
6831,152150,7,14,11,-3.0,4
6832,152150,11,1,3,-3.0,5
6833,152150,11,2,3,0.0,5
6834,152150,11,3,3,5.0,5
6835,152150,11,4,3,-2.0,5
6836,152150,11,5,3,-3.0,5
6837,152150,11,6,3,-3.0,5
6838,152150,11,7,3,-3.0,5
6839,152150,11,8,3,-3.0,5
6840,152150,11,9,3,-5.0,5
6841,152150,11,10,3,-2.0,5
6842,152150,11,11,3,-3.0,5
6843,152150,11,12,3,-2.0,5
6844,152150,11,13,3,-3.0,5
6845,152150,11,14,3,-3.0,5
6846,152150,3,1,3,-3.0,6
6847,152150,3,2,3,0.0,6
6848,152150,3,3,3,5.0,6
6849,152150,3,4,3,-2.0,6
6850,152150,3,5,3,-3.0,6
6851,152150,3,6,3,-3.0,6
6852,152150,3,7,3,-3.0,6
6853,152150,3,8,3,-3.0,6
6854,152150,3,9,3,-5.0,6
6855,152150,3,10,3,-2.0,6
6856,152150,3,11,3,-3.0,6
6857,152150,3,12,3,-2.0,6
6858,152150,3,13,3,-3.0,6
6859,152150,3,14,3,-3.0,6
6860,152150,3,1,11,-3.0,7
6861,152150,3,2,11,-2.0,7
6862,152150,3,3,11,-3.0,7
6863,152150,3,4,11,-3.0,7
6864,152150,3,5,11,-3.0,7
6865,152150,3,6,11,-5.0,7
6866,152150,3,7,11,-2.0,7
6867,152150,3,8,11,-3.0,7
6868,152150,3,9,11,-5.0,7
6869,152150,3,10,11,-2.0,7
6870,152150,3,11,11,2.0,7
6871,152150,3,12,11,-3.0,7
6872,152150,3,13,11,-3.0,7
6873,152150,3,14,11,-3.0,7
6874,152172,8,1,12,-2.0,1
6875,152172,8,2,12,-1.0,1
6876,152172,8,3,12,-2.0,1
6877,152172,8,4,12,-4.0,1
6878,152172,8,5,12,-3.0,1
6879,152172,8,6,12,-5.0,1
6880,152172,8,7,12,-3.0,1
6881,152172,8,8,12,-3.0,1
6882,152172,8,9,12,-3.0,1
6883,152172,8,10,12,-3.0,1
6884,152172,8,11,12,-3.0,1
6885,152172,8,12,12,4.0,1
6886,152172,8,13,12,-3.0,1
6887,152172,8,14,12,-3.0,1
6888,152172,12,1,8,-3.0,2
6889,152172,12,2,8,-3.0,2
6890,152172,12,3,8,-3.0,2
6891,152172,12,4,8,-3.0,2
6892,152172,12,5,8,-3.0,2
6893,152172,12,6,8,-3.0,2
6894,152172,12,7,8,-3.0,2
6895,152172,12,8,8,4.0,2
6896,152172,12,9,8,-3.0,2
6897,152172,12,10,8,-3.0,2
6898,152172,12,11,8,-3.0,2
6899,152172,12,12,8,-3.0,2
6900,152172,12,13,8,-3.0,2
6901,152172,12,14,8,-3.0,2
6902,152172,8,1,11,-3.0,3
6903,152172,8,2,11,-2.0,3
6904,152172,8,3,11,-3.0,3
6905,152172,8,4,11,-3.0,3
6906,152172,8,5,11,-3.0,3
6907,152172,8,6,11,-5.0,3
6908,152172,8,7,11,-2.0,3
6909,152172,8,8,11,-3.0,3
6910,152172,8,9,11,-5.0,3
6911,152172,8,10,11,-2.0,3
6912,152172,8,11,11,5.0,3
6913,152172,8,12,11,-3.0,3
6914,152172,8,13,11,-3.0,3
6915,152172,8,14,11,-3.0,3
6916,153362,7,1,7,-2.0,1
6917,153362,7,2,7,-3.0,1
6918,153362,7,3,7,-3.0,1
6919,153362,7,4,7,-3.0,1
6920,153362,7,5,7,-3.0,1
6921,153362,7,6,7,-5.0,1
6922,153362,7,7,7,3.0,1
6923,153362,7,8,7,-3.0,1
6924,153362,7,9,7,-2.0,1
6925,153362,7,10,7,-3.0,1
6926,153362,7,11,7,-2.0,1
6927,153362,7,12,7,-3.0,1
6928,153362,7,13,7,-3.0,1
6929,153362,7,14,7,-2.0,1
6930,153362,7,1,5,-3.0,2
6931,153362,7,2,5,-2.0,2
6932,153362,7,3,5,-3.0,2
6933,153362,7,4,5,-3.0,2
6934,153362,7,5,5,4.0,2
6935,153362,7,6,5,-3.0,2
6936,153362,7,7,5,-3.0,2
6937,153362,7,8,5,-3.0,2
6938,153362,7,9,5,-3.0,2
6939,153362,7,10,5,-2.0,2
6940,153362,7,11,5,-3.0,2
6941,153362,7,12,5,-3.0,2
6942,153362,7,13,5,-2.0,2
6943,153362,7,14,5,-3.0,2
6944,153362,5,1,7,-2.0,3
6945,153362,5,2,7,-3.0,3
6946,153362,5,3,7,-3.0,3
6947,153362,5,4,7,-3.0,3
6948,153362,5,5,7,-3.0,3
6949,153362,5,6,7,-5.0,3
6950,153362,5,7,7,3.0,3
6951,153362,5,8,7,-3.0,3
6952,153362,5,9,7,-2.0,3
6953,153362,5,10,7,-3.0,3
6954,153362,5,11,7,-2.0,3
6955,153362,5,12,7,-3.0,3
6956,153362,5,13,7,-3.0,3
6957,153362,5,14,7,-2.0,3
6958,153362,7,1,5,-3.0,4
6959,153362,7,2,5,-2.0,4
6960,153362,7,3,5,-3.0,4
6961,153362,7,4,5,-3.0,4
6962,153362,7,5,5,5.0,4
6963,153362,7,6,5,-3.0,4
6964,153362,7,7,5,-3.0,4
6965,153362,7,8,5,-3.0,4
6966,153362,7,9,5,-3.0,4
6967,153362,7,10,5,-2.0,4
6968,153362,7,11,5,-3.0,4
6969,153362,7,12,5,-3.0,4
6970,153362,7,13,5,-2.0,4
6971,153362,7,14,5,-3.0,4
6972,153362,5,1,5,-3.0,5
6973,153362,5,2,5,-2.0,5
6974,153362,5,3,5,-3.0,5
6975,153362,5,4,5,-3.0,5
6976,153362,5,5,5,5.0,5
6977,153362,5,6,5,-3.0,5
6978,153362,5,7,5,-3.0,5
6979,153362,5,8,5,-3.0,5
6980,153362,5,9,5,-3.0,5
6981,153362,5,10,5,-2.0,5
6982,153362,5,11,5,-3.0,5
6983,153362,5,12,5,-3.0,5
6984,153362,5,13,5,-2.0,5
6985,153362,5,14,5,-3.0,5
6986,153362,5,1,5,-3.0,6
6987,153362,5,2,5,-2.0,6
6988,153362,5,3,5,-3.0,6
6989,153362,5,4,5,-3.0,6
6990,153362,5,5,5,4.0,6
6991,153362,5,6,5,-3.0,6
6992,153362,5,7,5,-3.0,6
6993,153362,5,8,5,-3.0,6
6994,153362,5,9,5,-3.0,6
6995,153362,5,10,5,-2.0,6
6996,153362,5,11,5,-3.0,6
6997,153362,5,12,5,-3.0,6
6998,153362,5,13,5,-2.0,6
6999,153362,5,14,5,-3.0,6
7000,153362,5,1,11,-3.0,7
7001,153362,5,2,11,-2.0,7
7002,153362,5,3,11,-3.0,7
7003,153362,5,4,11,-3.0,7
7004,153362,5,5,11,-3.0,7
7005,153362,5,6,11,-5.0,7
7006,153362,5,7,11,-2.0,7
7007,153362,5,8,11,-3.0,7
7008,153362,5,9,11,-5.0,7
7009,153362,5,10,11,-2.0,7
7010,153362,5,11,11,4.0,7
7011,153362,5,12,11,-3.0,7
7012,153362,5,13,11,-3.0,7
7013,153362,5,14,11,-3.0,7
7014,153426,7,1,1,4.0,1
7015,153426,7,2,1,-2.0,1
7016,153426,7,3,1,-3.0,1
7017,153426,7,4,1,-3.0,1
7018,153426,7,5,1,-3.0,1
7019,153426,7,6,1,-5.0,1
7020,153426,7,7,1,-2.0,1
7021,153426,7,8,1,-3.0,1
7022,153426,7,9,1,-2.0,1
7023,153426,7,10,1,-3.0,1
7024,153426,7,11,1,-3.0,1
7025,153426,7,12,1,-2.0,1
7026,153426,7,13,1,-3.0,1
7027,153426,7,14,1,0.0,1
7028,153426,1,1,9,-2.0,2
7029,153426,1,2,9,-5.0,2
7030,153426,1,3,9,-5.0,2
7031,153426,1,4,9,-5.0,2
7032,153426,1,5,9,-3.0,2
7033,153426,1,6,9,-5.0,2
7034,153426,1,7,9,-2.0,2
7035,153426,1,8,9,-3.0,2
7036,153426,1,9,9,3.0,2
7037,153426,1,10,9,-5.0,2
7038,153426,1,11,9,-5.0,2
7039,153426,1,12,9,-3.0,2
7040,153426,1,13,9,-3.0,2
7041,153426,1,14,9,-1.0,2
7042,154033,4,1,4,-3.0,1
7043,154033,4,2,4,-3.0,1
7044,154033,4,3,4,-2.0,1
7045,154033,4,4,4,4.0,1
7046,154033,4,5,4,-3.0,1
7047,154033,4,6,4,-2.0,1
7048,154033,4,7,4,-3.0,1
7049,154033,4,8,4,-3.0,1
7050,154033,4,9,4,-5.0,1
7051,154033,4,10,4,-2.0,1
7052,154033,4,11,4,-3.0,1
7053,154033,4,12,4,-4.0,1
7054,154033,4,13,4,-2.0,1
7055,154033,4,14,4,-3.0,1
7056,154033,4,1,4,-3.0,2
7057,154033,4,2,4,-3.0,2
7058,154033,4,3,4,-2.0,2
7059,154033,4,4,4,4.0,2
7060,154033,4,5,4,-3.0,2
7061,154033,4,6,4,-2.0,2
7062,154033,4,7,4,-3.0,2
7063,154033,4,8,4,-3.0,2
7064,154033,4,9,4,-5.0,2
7065,154033,4,10,4,-2.0,2
7066,154033,4,11,4,-3.0,2
7067,154033,4,12,4,-4.0,2
7068,154033,4,13,4,-2.0,2
7069,154033,4,14,4,-3.0,2
7070,154033,4,1,4,-3.0,3
7071,154033,4,2,4,-3.0,3
7072,154033,4,3,4,-2.0,3
7073,154033,4,4,4,2.0,3
7074,154033,4,5,4,-3.0,3
7075,154033,4,6,4,-2.0,3
7076,154033,4,7,4,-3.0,3
7077,154033,4,8,4,-3.0,3
7078,154033,4,9,4,-5.0,3
7079,154033,4,10,4,-2.0,3
7080,154033,4,11,4,-3.0,3
7081,154033,4,12,4,-4.0,3
7082,154033,4,13,4,-2.0,3
7083,154033,4,14,4,-3.0,3
7084,154033,4,1,5,-3.0,4
7085,154033,4,2,5,-2.0,4
7086,154033,4,3,5,-3.0,4
7087,154033,4,4,5,-3.0,4
7088,154033,4,5,5,3.0,4
7089,154033,4,6,5,-3.0,4
7090,154033,4,7,5,-3.0,4
7091,154033,4,8,5,-3.0,4
7092,154033,4,9,5,-3.0,4
7093,154033,4,10,5,-2.0,4
7094,154033,4,11,5,-3.0,4
7095,154033,4,12,5,-3.0,4
7096,154033,4,13,5,-2.0,4
7097,154033,4,14,5,-3.0,4
7098,154033,5,1,4,-3.0,5
7099,154033,5,2,4,-3.0,5
7100,154033,5,3,4,-2.0,5
7101,154033,5,4,4,2.0,5
7102,154033,5,5,4,-3.0,5
7103,154033,5,6,4,-2.0,5
7104,154033,5,7,4,-3.0,5
7105,154033,5,8,4,-3.0,5
7106,154033,5,9,4,-5.0,5
7107,154033,5,10,4,-2.0,5
7108,154033,5,11,4,-3.0,5
7109,154033,5,12,4,-4.0,5
7110,154033,5,13,4,-2.0,5
7111,154033,5,14,4,-3.0,5
7112,156414,7,1,13,-3.0,1
7113,156414,7,2,13,-1.0,1
7114,156414,7,3,13,-3.0,1
7115,156414,7,4,13,-2.0,1
7116,156414,7,5,13,-2.0,1
7117,156414,7,6,13,-3.0,1
7118,156414,7,7,13,-3.0,1
7119,156414,7,8,13,-3.0,1
7120,156414,7,9,13,-3.0,1
7121,156414,7,10,13,-3.0,1
7122,156414,7,11,13,-3.0,1
7123,156414,7,12,13,-3.0,1
7124,156414,7,13,13,4.0,1
7125,156414,7,14,13,-3.0,1
7126,158604,2,1,2,-2.0,1
7127,158604,2,2,2,5.0,1
7128,158604,2,3,2,0.0,1
7129,158604,2,4,2,-3.0,1
7130,158604,2,5,2,-2.0,1
7131,158604,2,6,2,-5.0,1
7132,158604,2,7,2,-3.0,1
7133,158604,2,8,2,-3.0,1
7134,158604,2,9,2,-5.0,1
7135,158604,2,10,2,-1.0,1
7136,158604,2,11,2,-2.0,1
7137,158604,2,12,2,-1.0,1
7138,158604,2,13,2,-1.0,1
7139,158604,2,14,2,-3.0,1
7140,160742,1,1,7,-2.0,1
7141,160742,1,2,7,-3.0,1
7142,160742,1,3,7,-3.0,1
7143,160742,1,4,7,-3.0,1
7144,160742,1,5,7,-3.0,1
7145,160742,1,6,7,-5.0,1
7146,160742,1,7,7,4.0,1
7147,160742,1,8,7,-3.0,1
7148,160742,1,9,7,-2.0,1
7149,160742,1,10,7,-3.0,1
7150,160742,1,11,7,-2.0,1
7151,160742,1,12,7,-3.0,1
7152,160742,1,13,7,-3.0,1
7153,160742,1,14,7,-2.0,1
7154,160742,7,1,5,-3.0,2
7155,160742,7,2,5,-2.0,2
7156,160742,7,3,5,-3.0,2
7157,160742,7,4,5,-3.0,2
7158,160742,7,5,5,4.0,2
7159,160742,7,6,5,-3.0,2
7160,160742,7,7,5,-3.0,2
7161,160742,7,8,5,-3.0,2
7162,160742,7,9,5,-3.0,2
7163,160742,7,10,5,-2.0,2
7164,160742,7,11,5,-3.0,2
7165,160742,7,12,5,-3.0,2
7166,160742,7,13,5,-2.0,2
7167,160742,7,14,5,-3.0,2
7168,160742,5,1,5,-3.0,3
7169,160742,5,2,5,-2.0,3
7170,160742,5,3,5,-3.0,3
7171,160742,5,4,5,-3.0,3
7172,160742,5,5,5,2.0,3
7173,160742,5,6,5,-3.0,3
7174,160742,5,7,5,-3.0,3
7175,160742,5,8,5,-3.0,3
7176,160742,5,9,5,-3.0,3
7177,160742,5,10,5,-2.0,3
7178,160742,5,11,5,-3.0,3
7179,160742,5,12,5,-3.0,3
7180,160742,5,13,5,-2.0,3
7181,160742,5,14,5,-3.0,3
7182,160742,5,1,14,0.0,4
7183,160742,5,2,14,-3.0,4
7184,160742,5,3,14,-3.0,4
7185,160742,5,4,14,-3.0,4
7186,160742,5,5,14,-3.0,4
7187,160742,5,6,14,-5.0,4
7188,160742,5,7,14,-2.0,4
7189,160742,5,8,14,-3.0,4
7190,160742,5,9,14,-1.0,4
7191,160742,5,10,14,-5.0,4
7192,160742,5,11,14,-3.0,4
7193,160742,5,12,14,-3.0,4
7194,160742,5,13,14,-3.0,4
7195,160742,5,14,14,2.0,4
7196,160742,14,1,14,0.0,5
7197,160742,14,2,14,-3.0,5
7198,160742,14,3,14,-3.0,5
7199,160742,14,4,14,-3.0,5
7200,160742,14,5,14,-3.0,5
7201,160742,14,6,14,-5.0,5
7202,160742,14,7,14,-2.0,5
7203,160742,14,8,14,-3.0,5
7204,160742,14,9,14,-1.0,5
7205,160742,14,10,14,-5.0,5
7206,160742,14,11,14,-3.0,5
7207,160742,14,12,14,-3.0,5
7208,160742,14,13,14,-3.0,5
7209,160742,14,14,14,4.0,5
7210,161092,5,1,1,4.0,1
7211,161092,5,2,1,-2.0,1
7212,161092,5,3,1,-3.0,1
7213,161092,5,4,1,-3.0,1
7214,161092,5,5,1,-3.0,1
7215,161092,5,6,1,-5.0,1
7216,161092,5,7,1,-2.0,1
7217,161092,5,8,1,-3.0,1
7218,161092,5,9,1,-2.0,1
7219,161092,5,10,1,-3.0,1
7220,161092,5,11,1,-3.0,1
7221,161092,5,12,1,-2.0,1
7222,161092,5,13,1,-3.0,1
7223,161092,5,14,1,0.0,1
7224,164236,8,1,6,-5.0,1
7225,164236,8,2,6,-5.0,1
7226,164236,8,3,6,-3.0,1
7227,164236,8,4,6,-2.0,1
7228,164236,8,5,6,-3.0,1
7229,164236,8,6,6,4.0,1
7230,164236,8,7,6,-5.0,1
7231,164236,8,8,6,-3.0,1
7232,164236,8,9,6,-5.0,1
7233,164236,8,10,6,-5.0,1
7234,164236,8,11,6,-5.0,1
7235,164236,8,12,6,-5.0,1
7236,164236,8,13,6,-3.0,1
7237,164236,8,14,6,-5.0,1
7238,164236,6,1,11,-3.0,2
7239,164236,6,2,11,-2.0,2
7240,164236,6,3,11,-3.0,2
7241,164236,6,4,11,-3.0,2
7242,164236,6,5,11,-3.0,2
7243,164236,6,6,11,-5.0,2
7244,164236,6,7,11,-2.0,2
7245,164236,6,8,11,-3.0,2
7246,164236,6,9,11,-5.0,2
7247,164236,6,10,11,-2.0,2
7248,164236,6,11,11,2.0,2
7249,164236,6,12,11,-3.0,2
7250,164236,6,13,11,-3.0,2
7251,164236,6,14,11,-3.0,2
7252,166526,11,1,5,-3.0,1
7253,166526,11,2,5,-2.0,1
7254,166526,11,3,5,-3.0,1
7255,166526,11,4,5,-3.0,1
7256,166526,11,5,5,1.0,1
7257,166526,11,6,5,-3.0,1
7258,166526,11,7,5,-3.0,1
7259,166526,11,8,5,-3.0,1
7260,166526,11,9,5,-3.0,1
7261,166526,11,10,5,-2.0,1
7262,166526,11,11,5,-3.0,1
7263,166526,11,12,5,-3.0,1
7264,166526,11,13,5,-2.0,1
7265,166526,11,14,5,-3.0,1
7266,166526,5,1,5,-3.0,2
7267,166526,5,2,5,-2.0,2
7268,166526,5,3,5,-3.0,2
7269,166526,5,4,5,-3.0,2
7270,166526,5,5,5,3.0,2
7271,166526,5,6,5,-3.0,2
7272,166526,5,7,5,-3.0,2
7273,166526,5,8,5,-3.0,2
7274,166526,5,9,5,-3.0,2
7275,166526,5,10,5,-2.0,2
7276,166526,5,11,5,-3.0,2
7277,166526,5,12,5,-3.0,2
7278,166526,5,13,5,-2.0,2
7279,166526,5,14,5,-3.0,2
7280,166526,5,1,5,-3.0,3
7281,166526,5,2,5,-2.0,3
7282,166526,5,3,5,-3.0,3
7283,166526,5,4,5,-3.0,3
7284,166526,5,5,5,2.0,3
7285,166526,5,6,5,-3.0,3
7286,166526,5,7,5,-3.0,3
7287,166526,5,8,5,-3.0,3
7288,166526,5,9,5,-3.0,3
7289,166526,5,10,5,-2.0,3
7290,166526,5,11,5,-3.0,3
7291,166526,5,12,5,-3.0,3
7292,166526,5,13,5,-2.0,3
7293,166526,5,14,5,-3.0,3
7294,166526,5,1,5,-3.0,4
7295,166526,5,2,5,-2.0,4
7296,166526,5,3,5,-3.0,4
7297,166526,5,4,5,-3.0,4
7298,166526,5,5,5,2.0,4
7299,166526,5,6,5,-3.0,4
7300,166526,5,7,5,-3.0,4
7301,166526,5,8,5,-3.0,4
7302,166526,5,9,5,-3.0,4
7303,166526,5,10,5,-2.0,4
7304,166526,5,11,5,-3.0,4
7305,166526,5,12,5,-3.0,4
7306,166526,5,13,5,-2.0,4
7307,166526,5,14,5,-3.0,4
7308,166526,5,1,5,-3.0,5
7309,166526,5,2,5,-2.0,5
7310,166526,5,3,5,-3.0,5
7311,166526,5,4,5,-3.0,5
7312,166526,5,5,5,2.0,5
7313,166526,5,6,5,-3.0,5
7314,166526,5,7,5,-3.0,5
7315,166526,5,8,5,-3.0,5
7316,166526,5,9,5,-3.0,5
7317,166526,5,10,5,-2.0,5
7318,166526,5,11,5,-3.0,5
7319,166526,5,12,5,-3.0,5
7320,166526,5,13,5,-2.0,5
7321,166526,5,14,5,-3.0,5
7322,166526,5,1,5,-3.0,6
7323,166526,5,2,5,-2.0,6
7324,166526,5,3,5,-3.0,6
7325,166526,5,4,5,-3.0,6
7326,166526,5,5,5,2.0,6
7327,166526,5,6,5,-3.0,6
7328,166526,5,7,5,-3.0,6
7329,166526,5,8,5,-3.0,6
7330,166526,5,9,5,-3.0,6
7331,166526,5,10,5,-2.0,6
7332,166526,5,11,5,-3.0,6
7333,166526,5,12,5,-3.0,6
7334,166526,5,13,5,-2.0,6
7335,166526,5,14,5,-3.0,6
7336,166526,5,1,11,-3.0,7
7337,166526,5,2,11,-2.0,7
7338,166526,5,3,11,-3.0,7
7339,166526,5,4,11,-3.0,7
7340,166526,5,5,11,-3.0,7
7341,166526,5,6,11,-5.0,7
7342,166526,5,7,11,-2.0,7
7343,166526,5,8,11,-3.0,7
7344,166526,5,9,11,-5.0,7
7345,166526,5,10,11,-2.0,7
7346,166526,5,11,11,3.0,7
7347,166526,5,12,11,-3.0,7
7348,166526,5,13,11,-3.0,7
7349,166526,5,14,11,-3.0,7
7350,166526,11,1,5,-3.0,8
7351,166526,11,2,5,-2.0,8
7352,166526,11,3,5,-3.0,8
7353,166526,11,4,5,-3.0,8
7354,166526,11,5,5,3.0,8
7355,166526,11,6,5,-3.0,8
7356,166526,11,7,5,-3.0,8
7357,166526,11,8,5,-3.0,8
7358,166526,11,9,5,-3.0,8
7359,166526,11,10,5,-2.0,8
7360,166526,11,11,5,-3.0,8
7361,166526,11,12,5,-3.0,8
7362,166526,11,13,5,-2.0,8
7363,166526,11,14,5,-3.0,8
7364,166526,5,1,5,-3.0,9
7365,166526,5,2,5,-2.0,9
7366,166526,5,3,5,-3.0,9
7367,166526,5,4,5,-3.0,9
7368,166526,5,5,5,3.0,9
7369,166526,5,6,5,-3.0,9
7370,166526,5,7,5,-3.0,9
7371,166526,5,8,5,-3.0,9
7372,166526,5,9,5,-3.0,9
7373,166526,5,10,5,-2.0,9
7374,166526,5,11,5,-3.0,9
7375,166526,5,12,5,-3.0,9
7376,166526,5,13,5,-2.0,9
7377,166526,5,14,5,-3.0,9
7378,166709,5,1,7,-2.0,1
7379,166709,5,2,7,-3.0,1
7380,166709,5,3,7,-3.0,1
7381,166709,5,4,7,-3.0,1
7382,166709,5,5,7,-3.0,1
7383,166709,5,6,7,-5.0,1
7384,166709,5,7,7,1.0,1
7385,166709,5,8,7,-3.0,1
7386,166709,5,9,7,-2.0,1
7387,166709,5,10,7,-3.0,1
7388,166709,5,11,7,-2.0,1
7389,166709,5,12,7,-3.0,1
7390,166709,5,13,7,-3.0,1
7391,166709,5,14,7,-2.0,1
7392,167377,3,1,10,-3.0,1
7393,167377,3,2,10,-1.0,1
7394,167377,3,3,10,-2.0,1
7395,167377,3,4,10,-2.0,1
7396,167377,3,5,10,-2.0,1
7397,167377,3,6,10,-5.0,1
7398,167377,3,7,10,-3.0,1
7399,167377,3,8,10,-3.0,1
7400,167377,3,9,10,-5.0,1
7401,167377,3,10,10,5.0,1
7402,167377,3,11,10,-2.0,1
7403,167377,3,12,10,-3.0,1
7404,167377,3,13,10,-3.0,1
7405,167377,3,14,10,-5.0,1
7406,167851,1,1,5,-3.0,1
7407,167851,1,2,5,-2.0,1
7408,167851,1,3,5,-3.0,1
7409,167851,1,4,5,-3.0,1
7410,167851,1,5,5,4.0,1
7411,167851,1,6,5,-3.0,1
7412,167851,1,7,5,-3.0,1
7413,167851,1,8,5,-3.0,1
7414,167851,1,9,5,-3.0,1
7415,167851,1,10,5,-2.0,1
7416,167851,1,11,5,-3.0,1
7417,167851,1,12,5,-3.0,1
7418,167851,1,13,5,-2.0,1
7419,167851,1,14,5,-3.0,1
7420,168992,3,1,7,-2.0,1
7421,168992,3,2,7,-3.0,1
7422,168992,3,3,7,-3.0,1
7423,168992,3,4,7,-3.0,1
7424,168992,3,5,7,-3.0,1
7425,168992,3,6,7,-5.0,1
7426,168992,3,7,7,5.0,1
7427,168992,3,8,7,-3.0,1
7428,168992,3,9,7,-2.0,1
7429,168992,3,10,7,-3.0,1
7430,168992,3,11,7,-2.0,1
7431,168992,3,12,7,-3.0,1
7432,168992,3,13,7,-3.0,1
7433,168992,3,14,7,-2.0,1
7434,168992,7,1,7,-2.0,2
7435,168992,7,2,7,-3.0,2
7436,168992,7,3,7,-3.0,2
7437,168992,7,4,7,-3.0,2
7438,168992,7,5,7,-3.0,2
7439,168992,7,6,7,-5.0,2
7440,168992,7,7,7,5.0,2
7441,168992,7,8,7,-3.0,2
7442,168992,7,9,7,-2.0,2
7443,168992,7,10,7,-3.0,2
7444,168992,7,11,7,-2.0,2
7445,168992,7,12,7,-3.0,2
7446,168992,7,13,7,-3.0,2
7447,168992,7,14,7,-2.0,2
7448,168992,7,1,5,-3.0,3
7449,168992,7,2,5,-2.0,3
7450,168992,7,3,5,-3.0,3
7451,168992,7,4,5,-3.0,3
7452,168992,7,5,5,5.0,3
7453,168992,7,6,5,-3.0,3
7454,168992,7,7,5,-3.0,3
7455,168992,7,8,5,-3.0,3
7456,168992,7,9,5,-3.0,3
7457,168992,7,10,5,-2.0,3
7458,168992,7,11,5,-3.0,3
7459,168992,7,12,5,-3.0,3
7460,168992,7,13,5,-2.0,3
7461,168992,7,14,5,-3.0,3
7462,168992,5,1,11,-3.0,4
7463,168992,5,2,11,-2.0,4
7464,168992,5,3,11,-3.0,4
7465,168992,5,4,11,-3.0,4
7466,168992,5,5,11,-3.0,4
7467,168992,5,6,11,-5.0,4
7468,168992,5,7,11,-2.0,4
7469,168992,5,8,11,-3.0,4
7470,168992,5,9,11,-5.0,4
7471,168992,5,10,11,-2.0,4
7472,168992,5,11,11,3.0,4
7473,168992,5,12,11,-3.0,4
7474,168992,5,13,11,-3.0,4
7475,168992,5,14,11,-3.0,4
7476,168992,11,1,7,-2.0,5
7477,168992,11,2,7,-3.0,5
7478,168992,11,3,7,-3.0,5
7479,168992,11,4,7,-3.0,5
7480,168992,11,5,7,-3.0,5
7481,168992,11,6,7,-5.0,5
7482,168992,11,7,7,3.0,5
7483,168992,11,8,7,-3.0,5
7484,168992,11,9,7,-2.0,5
7485,168992,11,10,7,-3.0,5
7486,168992,11,11,7,-2.0,5
7487,168992,11,12,7,-3.0,5
7488,168992,11,13,7,-3.0,5
7489,168992,11,14,7,-2.0,5
7490,168992,7,1,3,-3.0,6
7491,168992,7,2,3,0.0,6
7492,168992,7,3,3,5.0,6
7493,168992,7,4,3,-2.0,6
7494,168992,7,5,3,-3.0,6
7495,168992,7,6,3,-3.0,6
7496,168992,7,7,3,-3.0,6
7497,168992,7,8,3,-3.0,6
7498,168992,7,9,3,-5.0,6
7499,168992,7,10,3,-2.0,6
7500,168992,7,11,3,-3.0,6
7501,168992,7,12,3,-2.0,6
7502,168992,7,13,3,-3.0,6
7503,168992,7,14,3,-3.0,6
7504,168992,3,1,3,-3.0,7
7505,168992,3,2,3,0.0,7
7506,168992,3,3,3,5.0,7
7507,168992,3,4,3,-2.0,7
7508,168992,3,5,3,-3.0,7
7509,168992,3,6,3,-3.0,7
7510,168992,3,7,3,-3.0,7
7511,168992,3,8,3,-3.0,7
7512,168992,3,9,3,-5.0,7
7513,168992,3,10,3,-2.0,7
7514,168992,3,11,3,-3.0,7
7515,168992,3,12,3,-2.0,7
7516,168992,3,13,3,-3.0,7
7517,168992,3,14,3,-3.0,7
7518,168992,3,1,5,-3.0,8
7519,168992,3,2,5,-2.0,8
7520,168992,3,3,5,-3.0,8
7521,168992,3,4,5,-3.0,8
7522,168992,3,5,5,3.0,8
7523,168992,3,6,5,-3.0,8
7524,168992,3,7,5,-3.0,8
7525,168992,3,8,5,-3.0,8
7526,168992,3,9,5,-3.0,8
7527,168992,3,10,5,-2.0,8
7528,168992,3,11,5,-3.0,8
7529,168992,3,12,5,-3.0,8
7530,168992,3,13,5,-2.0,8
7531,168992,3,14,5,-3.0,8
7532,168992,5,1,11,-3.0,9
7533,168992,5,2,11,-2.0,9
7534,168992,5,3,11,-3.0,9
7535,168992,5,4,11,-3.0,9
7536,168992,5,5,11,-3.0,9
7537,168992,5,6,11,-5.0,9
7538,168992,5,7,11,-2.0,9
7539,168992,5,8,11,-3.0,9
7540,168992,5,9,11,-5.0,9
7541,168992,5,10,11,-2.0,9
7542,168992,5,11,11,3.0,9
7543,168992,5,12,11,-3.0,9
7544,168992,5,13,11,-3.0,9
7545,168992,5,14,11,-3.0,9
7546,168992,11,1,3,-3.0,10
7547,168992,11,2,3,0.0,10
7548,168992,11,3,3,3.0,10
7549,168992,11,4,3,-2.0,10
7550,168992,11,5,3,-3.0,10
7551,168992,11,6,3,-3.0,10
7552,168992,11,7,3,-3.0,10
7553,168992,11,8,3,-3.0,10
7554,168992,11,9,3,-5.0,10
7555,168992,11,10,3,-2.0,10
7556,168992,11,11,3,-3.0,10
7557,168992,11,12,3,-2.0,10
7558,168992,11,13,3,-3.0,10
7559,168992,11,14,3,-3.0,10
7560,169769,5,1,13,-3.0,1
7561,169769,5,2,13,-1.0,1
7562,169769,5,3,13,-3.0,1
7563,169769,5,4,13,-2.0,1
7564,169769,5,5,13,-2.0,1
7565,169769,5,6,13,-3.0,1
7566,169769,5,7,13,-3.0,1
7567,169769,5,8,13,-3.0,1
